Employee No.,FROM,TO,Designation,Status, Annual Salary ,Station/Place of Assignment,L/V and ABS Without Pay,Separation Cause/d
5303195,01/25/99,03/25/99,SST-I,Subst.," P 103,260.00 ",Piso Camp Elem. Sch.,,
5303195,06/30/99,12/31/99,SST-I,PERM.," 103,260.00 ",BANAYBANAY NHS,,
5303195,01/01/00,12/31/01,SST-I,PERM.," 113,592.00 ",BANAYBANAY NHS,,
5303195,01/01/01,06/29/01,SST-I,PERM.," 113,592.00 ",BANAYBANAY NHS,,
5303195,06/30/01,12/31/01,SST-I,PERM.," 119,268.00 ",BANAYBANAY NHS,,
5303195,01/01/02,06/29/02,SST-I,PERM.," 119,268.00 ",BANAYBANAY NHS,,
5303195,06/30/02,12/31/02,SST-I,PERM.," 122,256.00 ",BANAYBANAY NHS,,
5303195,01/01/03,12/31/02,SST-I,PERM.," 122,256.00 ",BANAYBANAY NHS,,
5303195,01/01/04,12/31/04,T-I,PERM.," 122,256.00 ",BANAYBANAY NHS,,
5303195,01/01/05,06/29/05,T-I,PERM.," 122,256.00 ",BANAYBANAY NHS,,
5303195,06/30/05,12/31/05,T-I,PERM.," 125,304.00 ",BANAYBANAY NHS,,
5303195,01/01/06,12/31/06,T-I,PERM.," 125,304.00 ",BANAYBANAY NHS,,
5303195,01/01/07,06/29/07,T-I,PERM.," 125,304.00 ",BANAYBANAY NHS,,
5303195,06/30/07,12/31/07,T-I,PERM.," 137,832.00 ",BANAYBANAY NHS,,
5303195,01/01/08,06/29/08,T-I,PERM.," 137,832.00 ",BANAYBANAY NHS,,
5303195,06/30/08,06/30/08,T-I,PERM.," 141,288.00 ",BANAYBANAY NHS,,
5303195,07/01/08,12/31/08,T-I,PERM.," 155,412.00 ",BANAYBANAY NHS,,
5303195,01/01/09,06/30/09,T-I,PERM.," 155,412.00 ",BANAYBANAY NHS,,
5303195,07/01/09,12/31/09,T-I,PERM.," 180,864.00 ",BANAYBANAY NHS,,
5303195,01/01/10,06/23/10,T-I,PERM.," 180,864.00 ",BANAYBANAY NHS,,
5303195,06/24/10,12/31/10,T-I,PERM.," 197,028.00 ",BANAYBANAY NHS,,
5303195,01/01/11,12/31/11,T-I,PERM.," 197,028.00 ",BANAYBANAY NHS,,
5303195,06/01/11,06/29/11,T-I,PERM.,"213,180.00",BANAYBANAY NHS,,
5303195,06/30/11,12/31/11,T-I,PERM.,"215,928.00",BANAYBANAY NHS,,
5303195,01/01/12,05/31/12,T-I,PERM.,"215,928.00",BANAYBANAY NHS,,
5303195,06/01/12,12/31/12,T-I,PERM.,"231,624.00",BANAYBANAY NHS,,
5303195,01/1/13,11/24/13,T-I,PERM.,"231,624.00",BANAYBANAY NHS,,
5303195,11/25/13,12/31/13,T-II,PERM.,"239,280.00",BANAYBANAY NHS,,
5303195,01/01/14,12/31/14,T-II,PERM.,"239,280.00",BANAYBANAY NHS,,
5303195,01/01/15,12/31/15,T-II,PERM.,"247,812.00",BANAYBANAY NHS,,
5303195,01/01/16,11/24/16,T-II,PERM.,"247,812.00",BANAYBANAY NHS,,
5303195,11/25/16,12/31/16,T-II,PERM.,"250,440.00",BANAYBANAY NHS,,
5303195,01/01/17,12/31/17,T-II,PERM.,"259,512.00",BANAYBANAY NHS,,
5303195,01/01/18,12/31/18,T-II,PERM.,"268,920.00",BANAYBANAY NHS,,
5303195,01/01/19,11/24/19,T-II,PERM.,"278,664.00",BANAYBANAY NHS,,
5303195,11/25/19,12/31/19,T-II,PERM.,"282,120.00",BANAYBANAY NHS,,
5303195,01/01/2020,12/31/2020,T-II,PERM.,"300,804.00",BANAYBANAY NHS,,
5303195,01/01/2021,12/31/2021,T-II,PERM.,"319,488.00",BANAYBANAY NHS,,
5303195,01/01/2022,11/24/2022,T-II,PERM.,"338,160.00",BANAYBANAY NHS,,
5303195,11/25/2022,12/12/2022,T-II,PERM.,"341,652.00",BANAYBANAY NHS,,
5303195,12/13/2022,12/31/2022,T-II,PERM.,"387,852.00",BANAYBANAY NHS,,
5303195,01/01/2023,Present,T-II,PERM.,"406,116.00",BANAYBANAY NHS,,
5303026,31/07/1996,31/12/1996,SST-I,PERM.," 72,156.00 ",DECS-E,,
5303026,01/01/1997,31/10/1997,SST-I,PERM.," 87,708.00 ",MORALIZON NVHS,,
5303026,01/11/1997,31/12/1997,SST-I,PERM.," 103,260.00 ",MORALIZON NVHS,,
5303026,01/01/1998,31/12/1998,SST-I,PERM.," 103,260.00 ",MORALIZON NVHS,,
5303026,01/01/1999,30/07/1999,SST-I,PERM.," 103,260.00 ",MORALIZON NVHS,,
5303026,31/07/1999,31/12/1999,SST-I,PERM.," 105,852.00 ",MORALIZON NVHS,,
5303026,01/01/2000,31/12/2000,SST-I,PERM.," 116,436.00 ",MORALIZON NVHS,,
5303026,01/01/2001,30/06/2001,SST-I,PERM.," 116,436.00 ",MORALIZON NVHS,,
5303026,01/07/2001,31/12/2001,SST-I,PERM.," 122,257.00 ",MORALIZON NVHS,,
5303026,01/01/2002,30/07/2002,SST-I,PERM.," 122,256.00 ",MORALIZON NVHS,,
5303026,31/07/2002,31/12/2002,SST-I,PERM.," 125,304.00 ",MORALIZON NVHS,,
5303026,01/01/2003,31/12/2003,SST-I,PERM.," 125,304.00 ",MORALIZON NVHS,,
5303026,01/01/2004,31/12/2004,T-I,PERM.," 125,304.00 ",MORALIZON NVHS,,
5303026,01/01/2005,30/07/2005,T-I,PERM.," 125,304.00 ",MORALIZON NVHS,,
5303026,31/07/2005,31/12/2005,T-I,PERM.," 128,488.00 ",MORALIZON NVHS,,
5303026,01/01/2006,31/12/2006,T-I,PERM.," 128,448.00 ",MORALIZON NVHS,,
5303026,01/01/2007,30/06/2007,T-I,PERM.," 128,448.00 ",MORALIZON NVHS,,
5303026,01/07/2007,31/12/2007,T-I,PERM.,"141,288.00",MORALIZON NVHS,,
5303026,01/01/2008,09/06/2008,T-I,PERM.,"141,288.00",MORALIZON NVHS,,
5303026,10/06/2008,30/06/2008,T-I,PERM.,"141,288.00",BANAYBANAY NHS,,
5303026,01/07/2008,30/07/2008,T-I,PERM.,"155,412.00",BANAYBANAY NHS,,
5303026,31/07/2008,31/12/2008,T-I,PERM.,"159,300.00",BANAYBANAY NHS,,
5303026,01/01/2009,30/06/2009,T-I,PERM.,"159,300.00",BANAYBANAY NHS,,
5303026,01/07/2009,31/12/2009,T-I,PERM.,"184,548.00",BANAYBANAY NHS,,
5303026,01/01/10,06/23/10,T-I,PERM.,"184,548.00",BANAYBANAY NHS,,
5303026,06/24/10,12/31/10,T-I,PERM.,"200,244.00",BANAYBANAY NHS,,
5303026,01/01/11,05/31/11,T-I,PERM.,"200,244.00",BANAYBANAY NHS,,
5303026,06/01/11,07/30/11,T-I,PERM.,"215,928.00",BANAYBANAY NHS,,
5303026,07/31/11,12/31/11,T-I,PERM.,"218,724.00",BANAYBANAY NHS,,
5303026,01/01/12,05/31/12,T-I,PERM.,"218,724.00",BANAYBANAY NHS,,
5303026,06/01/12,12/31/12,T-I,PERM.,"233,940.00",BANAYBANAY NHS,,
5303026,01/01/13,12/31/13,T-I,PERM.,"233,940.00",BANAYBANAY NHS,,
5303026,01/01/14,07/30/14,T-I,PERM.,"233,940.00",BANAYBANAY NHS,,
5303026,07/31/14,12/31/14,T-I,PERM.,"236,280.00",BANAYBANAY NHS,,
5303026,01/01/15,12/31/15,T-I,PERM.,"236,280.00",BANAYBANAY NHS,,
5303026,01/01/16,12/31/16,T-I,PERM.,"244,344.00",BANAYBANAY NHS,,
5303026,01/01/17,07/30/17,T-I,PERM.,"252,696.00",BANAYBANAY NHS,,
5303026,07/31/17,12/31/17,T-I,PERM.,"255,684.00",BANAYBANAY NHS,,
5303026,01/01/18,12/31/18,T-I,PERM.,"264,660.00",BANAYBANAY NHS,,
5303026,01/01/19,12/31/19,T-I,PERM.,"273,948.00",BANAYBANAY NHS,,
5303026,01/01/20,12/31/20,T-I,PERM.,"292,692.00",BANAYBANAY NHS,,
5303026,01/01/21,12/21/21,T-I,PERM.,"311,424.00",BANAYBANAY NHS,,
5303026,12/22/21,12/31/21,T-III,PERM.,"339,312.00",BANAYBANAY NHS,,
5303026,01/01/22,11/13/22,T-III,PERM.,"357,576.00",BANAYBANAY NHS,,
5303026,11/14/22,12/31/22,T-III,PERM.,"357,576.00",BANAYBANAY NHS,,
5303026,01/01/23,07/01/23,T-III,PERM.,"375,840.00",BANAYBANAY NHS,,
5303026,07/02/23,Present,T-III,PERM.,"375,840.00",BANAYBANAY NHS,,
5303025,08/01/1985,31/03/1985,SST-I,Subst.," P 10,440.00 ",BANAYBANAY MHS,,
5303025,17/06/1985,31/12/1985,SST-I,Subst.," 12,636.00 ",BANAYBANAY MHS,,
5303025,01/01/1986,31/12/1986,SST-I,Subst.," 13,152.00 ",BANAYBANAY MHS,,
5303025,01/01/1987,28/02/1987,SST-I,Subst.," 16,044.00 ",BANAYBANAY MHS,,
5303025,01/03/1987,06/05/1987,SST-I,Subst.," 19,248.00 ",BANAYBANAY MHS,,
5303025,07/05/1987,31/12/1987,SST-I,PERM.," 19,248.00 ",BANAYBANAY MHS,,
5303025,01/01/1988,31/12/1988,SST-I,PERM.," 21,168.00 ",BANAYBANAY MHS,,
5303025,01/01/1989,30/06/1989,SST-I,PERM.," 21,168.00 ",BANAYBANAY MHS,,
5303025,01/07/1989,31/12/1989,SST-I,PERM.," 37,224.00 ",BANAYBANAY NHS,,
5303025,01/01/1990,31/12/1990,SST-I,PERM.," 37,224.00 ",BANAYBANAY NHS,,
5303025,01/01/1991,31/12/1991,SST-I,PERM.," 37,224.00 ",BANAYBANAY NHS,,
5303025,01/01/1992,31/12/1992,SST-I,PERM.," 37,224.00 ",BANAYBANAY NHS,,
5303025,01/01/1993,31/12/1993,SST-I,PERM.," 37,224.00 ",BANAYBANAY NHS,,
5303025,01/01/1994,31/12/1994,SST-I,PERM.," 46,824.00 ",BANAYBANAY NHS,,
5303025,01/01/1995,31/12/1995,SST-I,PERM.," 58,824.00 ",BANAYBANAY NHS,,
5303025,01/01/1996,31/12/1996,SST-I,PERM.," 72,156.00 ",BANAYBANAY NHS,,
5303025,01/01/1997,31/10/1997,SST-I,PERM.," 90,696.00 ",BANAYBANAY NHS,,
5303025,01/11/1997,31/12/1997,SST-I,PERM.," 108,492.00 ",BANAYBANAY NHS,,
5303025,01/01/1998,31/12/1998,SST-I,PERM.," 108,492.00 ",BANAYBANAY NHS,,
5303025,01/01/1999,06/05/1999,SST-I,PERM.," 108,492.00 ",BANAYBANAY NHS,,
5303025,07/05/1999,31/12/1999,SST-I,PERM.," 113,988.00 ",BANAYBANAY NHS,,
5303025,01/01/2000,31/12/2000,SST-I,PERM.," 125,388.00 ",BANAYBANAY NHS,,
5303025,01/01/2001,30/06/2001,SST-I,PERM.," 125,388.00 ",BANAYBANAY NHS,,
5303025,01/07/2001,31/12/2001,SST-I,PERM.," 131,652.00 ",BANAYBANAY NHS,,
5303025,01/01/2002,06/05/2002,SST-I,PERM.," 131,652.00 ",BANAYBANAY NHS,,
5303025,07/05/2002,31/12/2002,SST-I,PERM.," 134,952.00 ",BANAYBANAY NHS,,
5303025,01/01/2003,31/12/2003,SST-I,PERM.," 134,952.00 ",BANAYBANAY NHS,,
5303025,01/01/2004,31/12/2004,T-I,PERM.," 134,952.00 ",BANAYBANAY NHS,,
5303025,01/01/2005,06/05/2005,T-I,PERM.," 134,952.00 ",BANAYBANAY NHS,,
5303025,07/05/2005,31/12/2005,T-I,PERM.," 138,324.00 ",BANAYBANAY NHS,,
5303025,01/01/2006,31/12/2006,T-I,PERM.," 138,324.00 ",BANAYBANAY NHS,,
5303025,01/01/2007,30/06/2007,T-I,PERM.," 138,324.00 ",BANAYBANAY NHS,,
5303025,01/07/2007,31/12/2007,T-I,PERM.," 152,160.00 ",BANAYBANAY NHS,,
5303025,01/01/2008,06/05/2008,T-I,PERM.," 152,160.00 ",BANAYBANAY NHS,,
5303025,05/07/08,06/30/08,T-I,PERM.,"155,964.00",BANAYBANAY NHS,,
5303025,07/01/08,12/31/08,T-I,PERM.,"171,564.00",BANAYBANAY NHS,,
5303025,01/01/09,06/30/09,T-I,PERM.,"171,564.00",BANAYBANAY NHS,,
5303025,07/01/09,12/31/09,T-I,PERM.,"196,020.00",BANAYBANAY NHS,,
5303025,01/01/10,06/23/10,T-I,PERM.,"196,020.00",BANAYBANAY NHS,,
5303025,06/24/10,12/31/10,T-I,PERM.,"210,228.00",BANAYBANAY NHS,,
5303025,01/01/11,05/31/11,T-I,PERM.,"210,228.00",BANAYBANAY NHS,,
5303025,06/01/11,11/29/11,T-I,PERM.,"224,436.00",BANAYBANAY NHS,,
5303025,11/30/11,12/31/11,T-II,PERM.,"225,660.00",BANAYBANAY NHS,,
5303025,01/01/12,05/31/12,T-II,PERM.,"225,660.00",BANAYBANAY NHS,,
5303025,06/01/12,12/31/12,T-II,PERM.,"244,092.00",BANAYBANAY NHS,,
5303025,01/01/13,11/29/14,T-II,PERM.,"244,092.00",BANAYBANAY NHS,,
5303025,11/30/14,12/31/14,T-II,PERM.,"246,540.00",BANAYBANAY NHS,,
5303025,01/01/15,12/31/15,T-II,PERM.,"246,540.00",BANAYBANAY NHS,,
5303025,01/01/16,12/31/16,T-II,PERM.,"246,540.00",BANAYBANAY NHS,,
5303025,01/01/17,11/29/17,T-II,PERM.,"255,780.00",BANAYBANAY NHS,,
5303025,11/30/17,12/31/17,T-II,PERM.,"262,416.00",BANAYBANAY NHS,,
5303025,01/01/18,12/31/18,T-II,PERM.,"272,088.00",BANAYBANAY NHS,,
5303025,01/01/19,12/31/19,T-II,PERM.,"282,120.00",BANAYBANAY NHS,,
5303025,01/01/20,11/29/20,T-II,PERM.,"300,804.00",BANAYBANAY NHS,,
5303025,11/30/20,12/31/20,T-II,PERM.,"304,296.00",BANAYBANAY NHS,,
5303025,01/01/21,12/31/21,T-II,PERM.,"322,980.00",BANAYBANAY NHS,,
5303025,01/01/22,12/31/22,T-II,PERM.,"341,652.00",BANAYBANAY NHS,,
5303025,01/01/23,Present,T-II,PERM.,"360,336.00",BANAYBANAY NHS,,
